"Name","State","Notes","User","Tags","Created","Runtime","Sweep","activation","aggregation","artifacts","backbone","batch_size","concat_output","data_split","dataset","detector_width","emb_dim","emb_hidden","emb_knn","factor","gpus","grav_weight","hard_cuts/pt","hparams/activation","hparams/artifacts","hparams/backbone","hparams/batch_size","hparams/data_split","hparams/dataset","hparams/detector_width","hparams/emb_dim","hparams/emb_hidden","hparams/factor","hparams/gpus","hparams/hard_cuts/pt","hparams/influencer_influencer_weight","hparams/influencer_margin","hparams/input_dir","hparams/knn","hparams/lr","hparams/margin","hparams/max_epochs","hparams/max_r","hparams/min_r","hparams/model","hparams/nb_layer","hparams/nb_transformer_layers","hparams/nhits","hparams/nodes","hparams/num_heads","hparams/num_layer","hparams/num_tracks","hparams/patience","hparams/points_per_batch","hparams/project","hparams/ptcut","hparams/radius","hparams/randomisation","hparams/regime","hparams/spatial_channels","hparams/track_dis_width","hparams/user_influencer_neg_ratio","hparams/user_influencer_weight","hparams/user_user_pos_ratio","hparams/user_user_weight","hparams/warmup","influencer_influencer_weight","influencer_margin","input_dir","knn","lr","margin","max_epochs","max_knn","max_r","min_r","model","nb_layer","nb_transformer_layers","nhits","nodes","norm_embedding","norm_hidden","num_heads","num_layer","num_tracks","patience","points_per_batch","project","ptcut","r_train","radius","randomisation","regime","self_loop","spatial_channels","steps","track_dis_width","user_influencer_neg_ratio","user_influencer_weight","user_user_pos_ratio","user_user_weight","warmup","cluster_eff","cluster_pur","epoch","grav_facts/fact_0","grav_facts/fact_1","grav_facts/fact_2","grav_facts/fact_3","grav_facts/fact_4","influencer_influencer_loss","nbhood_sizes/nb_size_0","nbhood_sizes/nb_size_1","nbhood_sizes/nb_size_2","nbhood_sizes/nb_size_3","nbhood_sizes/nb_size_4","represent_dup","represent_eff","represent_pur","stats/training_max_memory","stats/training_time","stats/validation_max_memory","stats/validation_time","tracking_dup","tracking_eff","tracking_fake_rate","train_influencer_influencer_loss","train_loss","train_loss_epoch","train_loss_step","train_user_influencer_loss","train_user_user_loss","trainer/global_step","user_influencer_loss","user_user_loss","val_loss.min"
"crimson-deluge-474","finished","-","murnanedaniel","","2023-05-08T18:05:02.000Z","4828","","ReLU","","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","3","","[80,10,10]","trackml","","12","128","","0.8","1","","[1,null]","ReLU","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","3","[80,10,10]","trackml","","12","128","0.8","1","[1,null]","1","0.3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.001","0.1","500","","","Influencer","4","","","1","4","30","500","50","100000","GeometricTracking_CHEP","","0.1","1","[""rp"",""hnm"",""norm"",""radius""]","6","","1","0.2","1","0","10","1","0.3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.001","0.1","500","","","","Influencer","4","4","","1","","","4","30","500","50","100000","GeometricTracking_CHEP","","","0.1","1","[""rp"",""hnm"",""norm"",""radius""]","","6","","","1","0.2","1","0","10","0.8558492064476013","0.20011906325817108","499","","","","","","0.08846068382263184","","","","","","6.736093997955322","0.8607366681098938","0.3035024404525757","6.831356048583984","0.7812166213989258","0.1681014746427536","0.03323134407401085","0.8933266609811518","0.4891174435615539","0.41022613644599915","0.0966864973306656","0.3119283616542816","","","0.21524186432361603","0","13499","0.22007562220096588","0","0.3048880100250244"
"robust-wildflower-472","crashed","-","murnanedaniel","","2023-05-08T16:19:30.000Z","7030","","ReLU","","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","","[80,10,10]","trackml","","12","128","","0.8","1","","[1,null]","ReLU","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","[80,10,10]","trackml","","12","128","0.8","1","[1,null]","1","0.3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.001","0.1","500","","","Influencer","4","4","","1","4","30","200","50","100000","GeometricTracking_CHEP","","0.1","1","[""rp"",""hnm"",""norm"",""radius""]","6","","1","0.2","1","0","10","1","0.3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.001","0.1","500","","","","Influencer","4","4","","1","","","4","30","200","50","100000","GeometricTracking_CHEP","","","0.1","1","[""rp"",""hnm"",""norm"",""radius""]","","6","","","1","0.2","1","0","10","0.736393928527832","0.7242513298988342","492","","","","","","0.13623198866844177","","","","","","10.61427879333496","0.7039781212806702","0.7262752056121826","","","0.22194385528564453","0.02097320556640625","0.8870642078341634","0.8739583492279053","0.32699188590049744","","","","","","","3943","0.1816754639148712","",""
"rosy-glade-471","finished","-","murnanedaniel","","2023-05-08T16:15:12.000Z","4113","","ReLU","","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","","[80,10,10]","trackml","","12","128","","0.8","1","","[1,null]","ReLU","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","[80,10,10]","trackml","","12","128","0.8","1","[1,null]","1","0.3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.001","0.1","500","","","Influencer","4","4","","1","4","30","100","50","100000","GeometricTracking_CHEP","","0.1","1","[""rp"",""hnm"",""norm"",""radius""]","6","","1","0.2","1","0","10","1","0.3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.001","0.1","500","","","","Influencer","4","4","","1","","","4","30","100","50","100000","GeometricTracking_CHEP","","","0.1","1","[""rp"",""hnm"",""norm"",""radius""]","","6","","","1","0.2","1","0","10","0.740797758102417","0.8597815632820129","499","","","","","","0.15320685505867004","","","","","","10.346115112304688","0.7275620698928833","0.8620030283927917","1.6551618576049805","0.6579511165618896","0.12345409393310548","0.010734796524047852","0.8902512321192451","0.9402676820755004","0.2348937690258026","0.1544916182756424","0.32325440645217896","","","0.16876278817653656","0","3999","0.15771423280239105","0","0.268771231174469"
"clear-forest-470","finished","-","murnanedaniel","","2023-05-08T16:14:43.000Z","2630","","ReLU","","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","","[80,10,10]","trackml","","12","128","","0.8","1","","[1,null]","ReLU","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","[80,10,10]","trackml","","12","128","0.8","1","[1,null]","1","0.3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.001","0.1","500","","","Influencer","4","4","","1","4","30","50","50","100000","GeometricTracking_CHEP","","0.1","1","[""rp"",""hnm"",""norm"",""radius""]","6","","1","0.2","1","0","10","1","0.3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.001","0.1","500","","","","Influencer","4","4","","1","","","4","30","50","50","100000","GeometricTracking_CHEP","","","0.1","1","[""rp"",""hnm"",""norm"",""radius""]","","6","","","1","0.2","1","0","10","0.7841669321060181","0.9737939834594728","499","","","","","","0.1760217696428299","","","","","","10.42338752746582","0.7713224291801453","0.9736610054969788","0.5084528923034668","0.34810614585876465","0.07575702667236328","0.007179975043982267","0.8983739837398373","0.9713701605796814","0.11544284969568253","0.17445382475852966","0.32654744386672974","","","0.15209363400936127","0","3999","0.1425749659538269","0","0.2546289265155792"
"breezy-rain-469","crashed","-","murnanedaniel","","2023-05-08T16:09:52.000Z","7002","","ReLU","","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","","[80,10,10]","trackml","","12","256","","0.8","1","","[1,null]","ReLU","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","[80,10,10]","trackml","","12","256","0.8","1","[1,null]","1","0.3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.001","0.1","500","","","Influencer","3","6","","1","4","30","200","50","100000","GeometricTracking_CHEP","","0.1","1","[""rp"",""hnm"",""norm"",""radius""]","6","","1","0.2","1","0","10","1","0.3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.001","0.1","500","","","","Influencer","3","6","","1","","","4","30","200","50","100000","GeometricTracking_CHEP","","","0.1","1","[""rp"",""hnm"",""norm"",""radius""]","","6","","","1","0.2","1","0","10","0.8287814855575562","0.8792080879211426","464","","","","","","0.1599656492471695","","","","","","10.25683307647705","0.7860081195831299","0.8874912261962891","","","0.26538944244384766","0.03478121757507324","0.8968083906620054","0.9576138854026794","0.16151300072669983","","","","","","","3719","0.16223910450935364","",""
"fragrant-armadillo-468","finished","-","murnanedaniel","","2023-05-08T16:09:09.000Z","4191","","ReLU","","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","","[80,10,10]","trackml","","12","256","","0.8","1","","[1,null]","ReLU","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","[80,10,10]","trackml","","12","256","0.8","1","[1,null]","1","0.3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.001","0.1","500","","","Influencer","3","6","","1","4","30","100","50","100000","GeometricTracking_CHEP","","0.1","1","[""rp"",""hnm"",""norm"",""radius""]","6","","1","0.2","1","0","10","1","0.3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.001","0.1","500","","","","Influencer","3","6","","1","","","4","30","100","50","100000","GeometricTracking_CHEP","","","0.1","1","[""rp"",""hnm"",""norm"",""radius""]","","6","","","1","0.2","1","0","10","0.9564319849014282","0.9511654376983644","499","","","","","","0.14208288490772247","","","","","","5.562310218811035","0.9281890988349916","0.9532036185264589","2.662674903869629","0.6589977741241455","0.1678481101989746","0.0153086194768548","0.8430986377810602","0.982528269290924","0.04618033766746521","0.14132249355316162","0.3165033459663391","","","0.1751808375120163","0","3999","0.162514790892601","0","0.2849210500717163"
"drawn-resonance-467","crashed","-","murnanedaniel","","2023-05-08T16:04:48.000Z","7028","","ReLU","","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","","[80,10,10]","trackml","","12","128","","0.8","1","","[1,null]","ReLU","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","[80,10,10]","trackml","","12","128","0.8","1","[1,null]","1","0.3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.001","0.1","500","","","Influencer","4","","","1","4","30","200","50","100000","GeometricTracking_CHEP","","0.1","1","[""rp"",""hnm"",""norm"",""radius""]","6","","1","0.2","1","0","10","1","0.3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.001","0.1","500","","","","Influencer","4","4","","1","","","4","30","200","50","100000","GeometricTracking_CHEP","","","0.1","1","[""rp"",""hnm"",""norm"",""radius""]","","6","","","1","0.2","1","0","10","0.7182390093803406","0.7293902635574341","494","","","","","","0.136875182390213","","","","","","10.552563667297363","0.6857249736785889","0.7310602068901062","","","0.21989202499389648","0.02235555648803711","0.8810504994063002","0.892557680606842","0.345986932516098","","","","","","","3959","0.1851926147937775","",""
"peach-music-466","finished","-","murnanedaniel","","2023-05-08T16:04:48.000Z","2721","","ReLU","","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","","[80,10,10]","trackml","","12","256","","0.8","1","","[1,null]","ReLU","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","10","[80,10,10]","trackml","","12","256","0.8","1","[1,null]","1","0.3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.001","0.1","500","","","Influencer","3","6","","1","4","30","50","50","100000","GeometricTracking_CHEP","","0.1","1","[""rp"",""hnm"",""norm"",""radius""]","6","","1","0.2","1","0","10","1","0.3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.001","0.1","500","","","","Influencer","3","6","","1","","","4","30","50","50","100000","GeometricTracking_CHEP","","","0.1","1","[""rp"",""hnm"",""norm"",""radius""]","","6","","","1","0.2","1","0","10","0.939472198486328","0.9885311722755432","499","","","","","","0.2390824109315872","","","","","","10.498993873596191","0.93088036775589","0.9886127710342408","0.894355297088623","0.3525049686431885","0.12038850784301758","0.012185574509203434","0.9104779411764706","0.9938775300979614","0.03151148185133934","0.24625487625598907","0.3136279284954071","","","0.06737304478883743","0","3999","0.07299923151731491","0","0.2816890478134155"
"lemon-cosmos-464","crashed","-","murnanedaniel","","2023-05-08T15:42:58.000Z","7031","","ReLU","","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","3","","[80,10,10]","trackml","","12","128","","0.8","1","","[1,null]","ReLU","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","3","[80,10,10]","trackml","","12","128","0.8","1","[1,null]","1","0.3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.001","0.1","500","","","Influencer","4","","","1","4","30","500","50","100000","GeometricTracking_CHEP","","0.1","1","[""rp"",""hnm"",""norm"",""radius""]","6","","1","0.2","1","0","10","1","0.3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.001","0.1","500","","","","Influencer","4","","","1","","","4","30","500","50","100000","GeometricTracking_CHEP","","","0.1","1","[""rp"",""hnm"",""norm"",""radius""]","","6","","","1","0.2","1","0","10","","","372","","","","","","","","","","","","","","","10.30575942993164","1.1146245002746582","","","","","","0.09655293077230452","0.31084614992141724","","","0.2142932265996933","","10049","","",""
"playful-sponge-465","crashed","-","murnanedaniel","","2023-05-08T15:42:58.000Z","7025","","ReLU","","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","3","","[80,10,10]","trackml","","12","128","","0.8","1","","[1,null]","ReLU","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","3","[80,10,10]","trackml","","12","128","0.8","1","[1,null]","1","0.3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.001","0.1","500","","","Influencer","4","","","1","4","30","1000","50","100000","GeometricTracking_CHEP","","0.1","1","[""rp"",""hnm"",""norm"",""radius""]","6","","1","0.2","1","0","10","1","0.3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.001","0.1","500","","","","Influencer","4","","","1","","","4","30","1000","50","100000","GeometricTracking_CHEP","","","0.1","1","[""rp"",""hnm"",""norm"",""radius""]","","6","","","1","0.2","1","0","10","0.8874716758728027","0.059304773807525635","","","","","","","0.08896515518426895","","","","","","4.934025287628174","0.8797972202301025","0.06747328490018845","","","0.3560631275177002","0.09261959791183472","0.8497981739081139","0.1864214539527893","0.7923842668533325","","","","","","","4265","0.24760420620441437","",""
"balmy-spaceship-462","finished","-","murnanedaniel","","2023-05-08T15:26:58.000Z","4430","","ReLU","","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","3","","[80,10,10]","trackml","","12","128","","0.8","1","","[1,null]","ReLU","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","3","[80,10,10]","trackml","","12","128","0.8","1","[1,null]","1","0.3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.001","0.1","500","","","Influencer","4","","","1","4","30","300","50","100000","GeometricTracking_CHEP","","0.1","1","[""rp"",""hnm"",""norm"",""radius""]","6","","1","0.2","1","0","10","1","0.3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.001","0.1","500","","","","Influencer","4","","","1","","","4","30","300","50","100000","GeometricTracking_CHEP","","","0.1","1","[""rp"",""hnm"",""norm"",""radius""]","","6","","","1","0.2","1","0","10","0.7188742160797119","0.8005176782608032","499","","","","","","0.12990927696228027","","","","","","9.903834342956545","0.7248107194900513","0.815686047077179","2.533961772918701","0.4580037593841553","0.11058346927165984","0.0166668351739645","0.887886386492631","0.9065541625022888","0.2360389679670334","0.13459239900112152","0.3227866291999817","","","0.18819423019886017","0","13499","0.1820996850728989","0","0.3057934641838074"
"kind-shadow-463","crashed","-","murnanedaniel","","2023-05-08T15:26:58.000Z","7031","","ReLU","","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","3","","[80,10,10]","trackml","","12","128","","0.8","1","","[1,null]","ReLU","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","3","[80,10,10]","trackml","","12","128","0.8","1","[1,null]","1","0.3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.001","0.1","500","","","Influencer","4","","","1","4","30","400","50","100000","GeometricTracking_CHEP","","0.1","1","[""rp"",""hnm"",""norm"",""radius""]","6","","1","0.2","1","0","10","1","0.3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.001","0.1","500","","","","Influencer","4","","","1","","","4","30","400","50","100000","GeometricTracking_CHEP","","","0.1","1","[""rp"",""hnm"",""norm"",""radius""]","","6","","","1","0.2","1","0","10","","","472","","","","","","","","","","","","","","","6.764898300170898","0.8261532783508301","","","","","","0.09756253659725188","0.322825163602829","","","0.2252626270055771","","12749","","",""
"atomic-dust-461","crashed","-","murnanedaniel","","2023-05-08T13:20:02.000Z","7061","","ReLU","","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","3","","[80,10,10]","trackml","","12","128","","0.8","1","","[1,null]","ReLU","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","3","[80,10,10]","trackml","","12","128","0.8","1","[1,null]","1","0.3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.001","0.1","500","","","Influencer","4","","","1","4","30","1000","50","100000","GeometricTracking_CHEP","","0.1","1","[""rp"",""hnm"",""norm"",""radius""]","6","","1","0.2","1","0","10","1","0.3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.001","0.1","500","","","","Influencer","4","","","1","","","4","30","1000","50","100000","GeometricTracking_CHEP","","","0.1","1","[""rp"",""hnm"",""norm"",""radius""]","","6","","","1","0.2","1","0","10","0.8249978423118591","0.04931630939245224","78","","","","","","0.08566197752952576","","","","","","4.962743759155273","0.8799605965614319","0.049034517258405685","","","0.3868052661418915","0.08922174572944641","0.8487116998716137","0.1580926924943924","0.8260061740875244","","","","","","","2132","0.25184592604637146","",""
"pretty-dragon-460","crashed","-","murnanedaniel","","2023-05-08T13:19:57.000Z","7061","","ReLU","","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","3","","[80,10,10]","trackml","","12","128","","0.8","1","","[1,null]","ReLU","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","3","[80,10,10]","trackml","","12","128","0.8","1","[1,null]","1","0.3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.001","0.1","500","","","Influencer","4","","","1","4","30","500","50","100000","GeometricTracking_CHEP","","0.1","1","[""rp"",""hnm"",""norm"",""radius""]","6","","1","0.2","1","0","10","1","0.3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.001","0.1","500","","","","Influencer","4","","","1","","","4","30","500","50","100000","GeometricTracking_CHEP","","","0.1","1","[""rp"",""hnm"",""norm"",""radius""]","","6","","","1","0.2","1","0","10","0.8386006951332092","0.2863675653934479","","","","","","","0.1031038537621498","","","","","","7.228519916534424","0.8491318821907043","0.3773033022880554","","","0.1668334603309631","0.03144487366080284","0.8916429059789773","0.5042529106140137","0.4385398328304291","","","","","","","5021","0.2153967171907425","",""
"firm-gorge-458","crashed","-","murnanedaniel","","2023-05-08T13:16:10.000Z","7029","","ReLU","","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","3","","[80,10,10]","trackml","","12","128","","0.8","1","","[1,null]","ReLU","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","3","[80,10,10]","trackml","","12","128","0.8","1","[1,null]","1","0.3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.001","0.1","500","","","Influencer","4","","","1","4","30","400","50","100000","GeometricTracking_CHEP","","0.1","1","[""rp"",""hnm"",""norm"",""radius""]","6","","1","0.2","1","0","10","1","0.3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.001","0.1","500","","","","Influencer","4","","","1","","","4","30","400","50","100000","GeometricTracking_CHEP","","","0.1","1","[""rp"",""hnm"",""norm"",""radius""]","","6","","","1","0.2","1","0","10","0.8258373141288757","0.3596181869506836","","","","","","","0.10602731257677078","","","","","","7.296407222747803","0.8453848361968994","0.46964555978775024","","","0.1377207487821579","0.023281704634428024","0.8866588775520597","0.5849424600601196","0.3839342594146729","","","","","","","6371","0.2088201642036438","",""
"grateful-darkness-458","crashed","-","murnanedaniel","","2023-05-08T13:16:10.000Z","7019","","ReLU","","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","3","","[80,10,10]","trackml","","12","128","","0.8","1","","[1,null]","ReLU","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","3","[80,10,10]","trackml","","12","128","0.8","1","[1,null]","1","0.3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.001","0.1","500","","","Influencer","4","","","1","4","30","300","50","100000","GeometricTracking_CHEP","","0.1","1","[""rp"",""hnm"",""norm"",""radius""]","6","","1","0.2","1","0","10","1","0.3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.001","0.1","500","","","","Influencer","4","","","1","","","4","30","300","50","100000","GeometricTracking_CHEP","","","0.1","1","[""rp"",""hnm"",""norm"",""radius""]","","6","","","1","0.2","1","0","10","0.6925950646400452","0.7652060389518738","","","","","","","0.12714926898479462","","","","","","10.316341400146484","0.6793373823165894","0.7715825438499451","","","0.10868635773658752","0.016043823212385178","0.882275117347164","0.8899197578430176","0.314400315284729","","","","","","","8261","0.18627335131168363","",""
"firm-morning-457","finished","-","murnanedaniel","","2023-05-08T10:38:29.000Z","4558","","ReLU","","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","3","","[80,10,10]","trackml","","12","128","","0.8","1","","[1,null]","ReLU","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","3","[80,10,10]","trackml","","12","128","0.8","1","[1,null]","1","0.3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.001","0.1","50","","","Influencer","4","","","1","4","30","1000","50","100000","GeometricTracking_CHEP","","0.1","1","[""rp"",""hnm"",""norm"",""radius""]","6","","1","0.2","1","0","10","1","0.3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.001","0.1","50","","","","Influencer","4","","","1","","","4","30","1000","50","100000","GeometricTracking_CHEP","","","0.1","1","[""rp"",""hnm"",""norm"",""radius""]","","6","","","1","0.2","1","0","10","0.7573065757751465","0.04025615379214287","49","","","","","","0.08949777483940125","","","","","","4.908588409423828","0.877831757068634","0.03341325372457504","27.243133544921875","1.4641742706298828","0.43397101759910583","0.09337010979652403","0.8435857252496551","0.14344428479671478","0.845999538898468","0.06174584850668907","0.3189855217933655","","","0.2572396695613861","0","1349","0.25098004937171936","0","0.28864994645118713"
"charmed-bird-456","finished","-","murnanedaniel","","2023-05-08T10:37:39.000Z","1956","","ReLU","","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","3","","[80,10,10]","trackml","","12","128","","0.8","1","","[1,null]","ReLU","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","3","[80,10,10]","trackml","","12","128","0.8","1","[1,null]","1","0.3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.001","0.1","50","","","Influencer","4","","","1","4","30","500","50","100000","GeometricTracking_CHEP","","0.1","1","[""rp"",""hnm"",""norm"",""radius""]","6","","1","0.2","1","0","10","1","0.3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.001","0.1","50","","","","Influencer","4","","","1","","","4","30","500","50","100000","GeometricTracking_CHEP","","","0.1","1","[""rp"",""hnm"",""norm"",""radius""]","","6","","","1","0.2","1","0","10","0.8956300020217896","0.19652330875396729","49","","","","","","0.09737896919250488","","","","","","6.501694202423096","0.8900973796844482","0.2459397166967392","6.882943153381348","0.7065188884735107","0.1703455001115799","0.031308308243751526","0.8859630005257005","0.37322747707366943","0.566785454750061","0.08872788399457932","0.31035009026527405","","","0.22162221372127533","0","1349","0.22099153697490692","0","0.29462453722953796"
"worthy-sound-454","finished","-","murnanedaniel","","2023-05-08T10:15:56.000Z","1179","","ReLU","","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","3","","[80,10,10]","trackml","","12","128","","0.8","1","","[1,null]","ReLU","/global/cfs/cdirs/m3443/data/lightning_models/lightning_checkpoints","Transformer","3","[80,10,10]","trackml","","12","128","0.8","1","[1,null]","1","0.3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.001","0.1","50","","","Influencer","4","","","1","4","30","300","50","100000","GeometricTracking_CHEP","","0.1","1","[""rp"",""hnm"",""norm"",""radius""]","6","","1","0.2","1","0","10","1","0.3","/global/cfs/cdirs/m3443/data/GNN4ITK/CommonFrameworkExamples/Example_3_Dev_B/feature_store","50","0.001","0.1","50","","","","Influencer","4","","","1","","","4","30","300","50","100000","GeometricTracking_CHEP","","","0.1","1","[""rp"",""hnm"",""norm"",""radius""]","","6","","","1","0.2","1","0","10","0.7500386834144592","0.6086952686309814","49","","","","","","0.1266411989927292","","","","","","10.423384666442873","0.7255306839942932","0.6138286590576172","2.6016249656677246","0.43949222564697266","0.1113075464963913","0.018402166664600372","0.8827842267117588","0.8092642426490784","0.3954712450504303","0.1342352032661438","0.29996830224990845","","","0.16573309898376465","0","1349","0.1747395545244217","0","0.2731872498989105"
